name,series,brand,price,gender,made_in,movement,case_material,strap_material,glass,reference_number
Casio - G - Shock - GG - 1000 - 1ADR,G-Shock,"
      Casio","EGP 22,995.00",Men,China,Quartz,Resin / Stainless steel,Resin,Mineral Glass,GG-1000-1ADR
Lacoste - Nautical - 2011029,Nautical,Unknown,"EGP 10,155.00",Unisex,China,Unknown,Stainless steel,Silicone,Mineral,2011029
Casio - General - AE - 1000W - 2AVDF,General,"
      Casio","EGP 2,250.00",Men,China,Quartz,Resin,Resin,Spherical,AE-1000W-2AVDF
Casio - G - Shock - GMA - S110SR - 7ADR,G-Shock,"
      Casio","EGP 10,995.00",Women,China,Quartz,Resin,Resin,Mineral,GMA-S110SR-7ADR
Casio - G - Shock - GA - 140 - 6ADR,G-Shock,Unknown,"EGP 9,325.00",Unisex,China,Unknown,Resin,Resin,Mineral,GA-140-6ADR
Casio - G - Shock - GA - 140GB - 1A1DR,G-Shock,"
      Casio","EGP 9,995.00",Men,China,Quartz,Resin,Resin,Mineral,GA-140GB-1A1DR
Casio - Baby - G - BLX - 560 - 2DR,Baby-G,Unknown,"EGP 7,250.00",Unisex,China,Unknown,Resin,Resin,Mineral,BLX-560-2DR
Casio - G - Shock - DW - 5610SU - 8DR,G-Shock,"
      Casio","EGP 6,995.00",Men,China,Quartz,Resin,Resin,Mineral,DW-5610SU-8DR
Casio - G - Shock - GA - 900 - 1ADR,G-Shock,"
      Casio","EGP 9,495.00",Men,China,Quartz,Resin,Resin,Mineral,GA-900-1ADR
Casio - G - Shock - GA - 2100FR - 5ADR,G-Shock,"
      Casio","EGP 9,750.00",Men,China,Quartz,Resin,Resin,Mineral Glass,GA-2100FR-5ADR
Casio - G - Shock - GA - 2200 - 2ADR,G-Shock,"
      Casio","EGP 8,695.00",Men,China,Quartz,Resin,Resin,Mineral,GA-2200-2ADR
Casio - G - Shock - GA - 900SKE - 8ADR,G-Shock,"
      Casio","EGP 10,875.00",Men,China,Quartz,Resin,Resin,Mineral,GA-900SKE-8ADR
Casio - G - Shock - GBD - 200SM - 1A5DR,G-Shock,"
      Casio","EGP 12,995.00",Unisex,China,Quartz,Resin,Resin,Mineral,GBD-200SM-1A5DR
Casio - Enticer Ladies - LTP - 1303D - 1AVDF,Enticer Ladies,"
      Casio","EGP 2,750.00",Women,China,Quartz,Stainless Steel,Stainless Steel,Mineral,LTP-1303D-1AVDF
Casio - Enticer Ladies - LTP - V004D - 7B2UDF,Enticer Ladies,"
      Casio","EGP 2,250.00",Women,China,Quartz,Stainless Steel,Stainless Steel,Mineral,LTP-V004D-7B2UDF
Casio - Enticer Ladies - LTP - V004D - 7BUDF,Enticer Ladies,"
      Casio","EGP 2,250.00",Women,China,Quartz,Stainless Steel,Stainless Steel,Mineral,LTP-V004D-7BUDF
Casio - G - Shock - DW - 5600CA - 8DR,G-Shock,"
      Casio","EGP 8,595.00",Unisex,China,Quartz,Resin,Resin,Mineral,DW-5600CA-8DR
Casio - G - Shock - GA - 700CA - 2ADR,G-Shock,"
      Casio","EGP 7,995.00",Men,China,Quartz,Resin,Resin,Mineral,GA-700CA-2ADR
Casio - G - Shock - GA - 700VB - 1ADR,G-Shock,"
      Casio","EGP 7,895.00",Men,China,Quartz,Resin,Resin,Mineral,GA-700VB-1ADR
Casio - G - Shock - GM - 2100B - 3ADR,G-Shock,"
      Casio","EGP 17,995.00",Men,China,Quartz,Stainless Steel,Resin,Mineral,GM-2100B-3ADR
Casio - G - Shock - GM - 6900SG - 9DR,G-Shock,"
      Casio","EGP 18,450.00",Women,China,Quartz,Plated Stainless Steel,Resin,Mineral,GM-6900SG-9DR
Casio - General - MTP - V001D - 7BUDF,General,"
      Casio","EGP 1,675.00",Unisex,China,Quartz,Stainless Steel,Stainless Steel,Mineral,MTP-V001D-7BUDF
Casio - General - WS - 1300H - 2AVDF,General,"
      Casio","EGP 2,595.00",Men,China,Quartz,Resin,Resin,Mineral,WS-1300H-2AVDF
Casio - Edifice - EFV - C100L - 1AVDF,Edifice,"
      Casio","EGP 8,895.00",Men,China,Quartz,Stainless Stel,Leather,Mineral,EFV-C100L-1AVDF
Casio - General - LTP - 1308D - 4AVDF,General,"
      Casio","EGP 2,995.00",Women,China,Quartz,Stainless Steel,Stainless Steel,Mineral,LTP-1308D-4AVDF
Raymond Weil - Freelancer - 2731.ST.52001,Freelancer,"
      Raymond Weil","EGP 83,650.00",Men,Switzerland,Automatic,Stainless steel,Stainless steel,Sapphire,2731.ST.52001
Frederique Constant - Classics - FC - 296DG5B6,Classics,"
      Frederique Constant","EGP 57,130.00",Men,Switzerland,Quartz,Stainless Steel,Calf leather with crocodile pattern,Mineral,FC-296DG5B6
Frederique Constant - Classics Heart Beat - FC - 335MCNW4P26,Classics Heart Beat,"
      Frederique Constant","EGP 110,570.00",Men,Switzerland,Automatic,Stainless Steel,Leather,Mineral,FC-335MCNW4P26
Casio - General - LA680WA - 2CDF,General,"
      Casio","EGP 2,795.00",Women,China,Quartz,Stainless Steel,Stainless Steel,Mineral,LA680WA-2CDF
Casio - General - MWD - 110H - 1AVDF,General,"
      Casio","EGP 3,595.00",Men,China,Quartz,Resin,Resin,Mineral,MWD-110H-1AVDF
Casio - General - MTP - VD01G - 1CVUDF,General,"
      Casio","EGP 3,395.00",Unisex,China,Quartz,Plated Stainless Steel,Plated Stainless Steel,Mineral,MTP-VD01G-1CVUDF
Casio - General - MWA - 100HD - 2AVDF,General,"
      Casio","EGP 4,650.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mineral,MWA-100HD-2AVDF
Lacoste - Neocroc - 2011231,Neocroc,"
      Lacoste","EGP 5,260.00",Men,China,Quartz,Plastic,Rubber,Mineral,2011231
Casio - G - Shock - GM - S110 - 1ADR,G-Shock,"
      Casio","EGP 15,795.00",Women,China,Quartz,Stainless Steel,Rubber,Mineral,GM-S110-1ADR
Frederique Constant - Heart Beat Moonphase - FC - 335MC4P6B2,Classics Heart Beat Moonphase,"
      Frederique Constant","EGP 103,680.00",Men,Switzerland,Automatc,Stainless Steel,Stainless Steel,Mineral,FC-335MC4P6B2
Tommy Hilfiger - Griffin - 171.0458,Griffin,"
      Tommy Hilfiger","EGP 8,900.00",Men,China,Quartz,Stainless Steel,Leather,Mineral,171.0458
Casio - Vintage - A700WM - 7ADF,Vintage,"
      Casio","EGP 3,795.00",Unisex,China,Quartz,Stainless Steel,Stainless Steel,Mineral,A700WM-7ADF
Casio - Vintage - A700WMG - 9ADF,Vintage,"
      Casio","EGP 5,595.00",Unisex,China,Quartz,Plated Stainless Steel,Plated Stainless Steel,Mineral,A700WMG-9ADF
Casio - Vintage - B640WMR - 5ADF,Vintage,"
      Casio","EGP 5,195.00",Women,China,Quartz,Plated Stainless Steel,Plated Stainless Steel,Mineral,B640WMR-5ADF
Casio - G - Shock - GBD - 200 - 2DR,G-Shock,"
      Casio","EGP 11,595.00",Men,China,Quartz,Resin,Resin,Mineral,GBD-200-2DR
Casio - G - Shock - GM - 5600U - 1DR,G-Shock,"
      Casio","EGP 13,695.00",Men,China,Quartz,Stainless Steel,Resin,Mineral,GM-5600U-1DR
Frederique Constant - Ladies Automatic Heart Beat - FC - 310SD2NH6B,Ladies Automatic Heart Beat,"
      Frederique Constant","EGP 125,390.00",Women,Switzerland,Automatic,Stainless steel,Stainless steel,Unknown,FC-310SD2NH6B
Hugo Boss - Troper - HB151.4069,Troper,"
      Hugo Boss","EGP 15,215.00",Men,Unknown,Quartz,Stainless steel,Stainless steel,Mineral,1514069
Gucci - G - Timeless - YA126.389,G-Timeless,"
      Gucci","EGP 120,830.00",Men,Switzerland,Automatic,Stainless Steel,Stainless Steel,Sapphire glass with anti-reflecting coating,YA126.389
Gucci - G - Timeless - YA126.4131,G-Timeless,"
      Gucci","EGP 76,370.00",Unisex,Switzerland,Quartz,Stainless Steel,Stainless Steel & PVD Yellow Gold,Scratch Resistant Sapphire,YA126.4131
Gucci - G - Timeless - YA126.4236,G-Timeless,"
      Gucci","EGP 77,510.00",Unisex,Switzerland,Quartz,Stainless Steel,Green &Red Nylon Strap,Sapphire glass with anti reflective coating,YA126.4236
Gucci - Dive - YA136.209A,Dive,"
      Gucci","EGP 85,490.00",Men,Switzerland,Quartz,Stainless Steel & Uni Directional Bezel,Nylon,Scratch Resistant Sapphire,YA136.209A
Casio - G - Shock - DW - 5900 - 1DR,G-Shock,"
      Casio","EGP 6,295.00",Men,China,Quartz,Resin,Resin,Mineral,DW-5900-1DR
Calvin Klein - K2221120,Unknown,Unknown,"EGP 4,845.00",Unisex,Switzerland,Unknown,Stainless steel,Leather,Mineral,K2221120
Calvin Klein - CK Snake - K6E23646,Unknown,Unknown,"EGP 10,550.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Calvin Klein - CK Steadfast - K8S271C6,Unknown,Unknown,"EGP 10,550.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Casio - G - Shock - DW - 6900CB - 1DS,G-Shock,"
      Casio","EGP 7,395.00",Men,China,Quartz,Resin,Silicone,Mineral,DW-6900CB-1DS
Casio - EDIFICE - EFR - 106D - 1A2VUDF,Unknown,Unknown,"EGP 7,995.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Casio - G - Shock - GA - 100 - 1A2DR,G-Shock,"
      Casio","EGP 8,295.00",Men,China,Quartz,Resin,Resin,Mineral,GA-100-1A2DR
Casio - G - SHOCK - GD - X6900HT - 3DR,Unknown,Unknown,"EGP 11,395.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Casio - G - SHOCK - GA - 400GB - 1A4DR,G-Shock,"
      Casio","EGP 10,895.00",Unisex,China,Quartz,Resin,Resin,Mineral,GA-400GB-1A4DR
Casio - G - Shock - GA - 700 - 7ADR,G-Shock,"
      Casio","EGP 7,995.00",Unisex,China,Quartz,Resin,Resin,Mineral,GA-700-7ADR
Emporio Armani - Diver - AR11360,Diver,"
      Emporio Armani","EGP 25,795.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mineral,AR11360
Casio - Digital - AE - 1500WHX - 3AVDF,Digital,"
      Casio","EGP 2,195.00",Men,China,Quartz,Resin,Resin,Mineral,AE-1500WHX-3AVDF
Casio - Edifice - EFV - 620D - 1A4VUDF,Edifice,"
      Casio","EGP 8,895.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mineral,EFV-620D-1A4VUDF
Casio - G - Shock - GA - B2100 - 1A1DR,G-Shock,"
      Casio","EGP 11,195.00",Men,China,Quartz,Resin,Resin,Mineral,GA-B2100-1A1DR
Casio - General - LWS - 1200H - 7A2VDF,General,"
      Casio","EGP 2,495.00",Unisex,China,Quartz,Resin,Resin,Mineral,LWS-1200H-7A2VDF
Casio - General - W - 737HX - 5AVDF,General,"
      Casio","EGP 2,350.00",Men,China,Quartz,Resin,Resin,Mineral,W-737HX-5AVDF
Calvin Klein - Charming - 25200237,Charming,"
      Calvin Klein","EGP 13,910.00",Women,China,Quartz,Plated Stainless Steel,Stainless Steel,Mineral,25200237
Casio - General - MTP - VD300L - 2EUDF,General,"
      Casio","EGP 3,595.00",Men,China,Quartz,Stainless Steel,Leather,Mineral,MTP-VD300L-2EUDF
Lacoste - Club Gift Set - 2070019,Club Gift Set,"
      Lacoste","EGP 9,970.00",Men,China,Quartz,Stainless Steel,Leather,Mineral,2070019
Casio - General - MWA - 100HD - 7AVDF,General,"
      Casio","EGP 4,650.00",Men,China,Quartz,Stainless Steel / Resin,Stainless Steel,Mineral,MWA-100HD-7AVDF
Casio - General - W - 218HC - 2AVDF,General,"
      Casio","EGP 1,725.00",Unisex,China,Quartz,Resin,Resin,Mineral,W-218HC-2AVDF
Calvin Klein - Essentials - 25200200,Essentials,"
      Calvin Klein","EGP 9,950.00",Men,China,Quartz,Stainless Steel,Leather,Mineral,25200200
Casio - General - LA - 20WHS - 7ADF,General,"
      Casio","EGP 2,095.00",Women,China,Quartz,Resin,Resin,Mineral,LA-20WHS-7ADF
Casio - General - MTP - VD01L - 1BVUDF,General,"
      Casio","EGP 2,595.00",Men,China,Quartz,Stainless Steel,Leather,Mineral,MTP-VD01L-1BVUDF
Hugo Boss - Fresh - HB153.0287,Fresh,"
      Hugo Boss","EGP 12,700.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mineral,HB153.0287
D1 Milano - Polychrono - PHBJ04,Polychrono,"
      D1 Milano","EGP 15,990.00",Men,China,Quartz,"Polycarbonate, Soft-Touch Coating","Polycarbonate, Soft-Touch Coating","Mineral, Anti-Reflective Coating",PHBJ04
Lacoste - Ladycroc Mini Watch - 2001262,Ladycroc Mini Watch,"
      Lacoste","EGP 6,170.00",Women,China,Quartz,Stainless Steel,Leather,Mineral,2001262
Casio - General - MTP - V005D - 1BUDF,General,"
      Casio","EGP 1,795.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mineral,MTP-V005D-1BUDF
Casio - General - W - 218HC - 4AVDF,General,"
      Casio","EGP 1,725.00",Women,China,Quartz,Resin,Resin,Mineral,W-218HC-4AVDF
Tommy Hilfiger - Sport Grey - 178.1199,Sport Grey,"
      Tommy Hilfiger","EGP 3,500.00",Women,China,Quartz,Stainless Steel,Stainless Steel,Mineral,178.1199
Casio - General - LA - 20WHS - 2ADF,General,"
      Casio","EGP 2,095.00",Women,China,Quartz,Resin,Resin,Mineral,LA-20WHS-2ADF
Casio - General - W - 219HB - 5AVDF,General,"
      Casio","EGP 2,375.00",Unisex,China,Quartz,Resin,Cloth band,Mineral,W-219HB-5AVDF
Casio - G - Shock - GMA - S120SG - 7ADR,G-Shock,"
      Casio","EGP 13,495.00",Women,China,Quartz,Resin,Resin,Mineral,GMA-S120SG-7ADR
D1 Milano - Black Sketch - PCBJ33,Black Sketch,"
      D1 Milano","EGP 13,990.00",Men,China,Quartz,"Polycarbonate, Soft-Touch Coating","Polycarbonate, Soft-Touch Coating","Mineral, Anti-Reflective Coating",PCBJ33
Casio - BESIDE - BEM - 501L - 7AVDF,BESIDE,"
      Casio","EGP 9,895.00",Men,China,Quartz,Stainless steel,Genuine Leather,Mineral,BEM-501L-7AVDF
Casio - G - Shock - GA - 2000S - 1ADR,G-Shock,"
      Casio","EGP 8,795.00",Men,China,Quartz,Resin,Resin,Mineral,GA-2000S-1ADR
Casio - General - AE - 1000W - 1BVDF,General,"
      Casio","EGP 2,250.00",Men,China,Quartz,Resin,Resin,Spherical,AE-1000W-1BVDF
Hugo Boss - Commissioner - HB151.3833,Commissioner,Unknown,"EGP 11,970.00",Unisex,China,Unknown,Stainless Steel,Stainless Steel,Mineral,HB151.3833
Casio - General - MTP - 1374L - 7AVDF,General,"
      Casio","EGP 4,595.00",Men,China,Quartz,Stainless Steel,Leather,Mineral Glass,MTP-1374L-7AVDF
Casio - General - MTP - 1375D - 7A2VDF,General,"
      Casio","EGP 4,795.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mineral Glass,MTP-1375D-7A2VDF
Casio - General - LTP - VT01L - 4BUDF,General,"
      Casio","EGP 2,395.00",Women,China,Quartz,Stainless Steel,Leather,Mineral,LTP-VT01L-4BUDF
Casio - General - LTP - V005D - 7AUDF,General,"
      Casio","EGP 1,975.00",Women,China,Quartz,Stainless Steel,Stainless Steel,Mineral,LTP-V005D-7AUDF
Casio - Vintage - A168WA - 1WDF,Vintage,"
      Casio","EGP 2,795.00",Unisex,China,Quartz,Stainless Steel,Stainless Steel,Mineral,A168WA-1WDF
Casio - G - Shock - GA - 2100 - 1A1DR,G-Shock,"
      Casio","EGP 7,695.00",Men,China,Quartz,Resin,Resin,Mineral,GA-2100-1A1DR
Casio - General - MTP - 1374L - 1AVDF,General,"
      Casio","EGP 4,595.00",Men,China,Quartz,Lon Plated,Stainless Steel,Mineral Glass,MTP-1374L-1AVDF
Casio - General - MTP - 1375L - 1AVDF,General,"
      Casio","EGP 4,595.00",Men,China,Quartz,Stainless Steel,Leather,Mineral Glass,MTP-1375L-1AVDF
